x1, y1, x2, y2, x3, y3, x4, y4, x5, y5, x6, y6, x7, y7, x8, y8, x9, y9, x10, y10, x11, y11, x12, y12, x13, y13, x14, y14, x15, y15, x16, y16
0.808564, 2.42994, 1.95065, 6.0461, 1.24619, 3.48339, 1.75114, 7.57057, 7.78728, 7.06093, 2.90166, 3.91078, 6.26002, 7.16035, 4.77078, 3.55771, 0.288076, 3.78369, 5.22074, 5.26887, 5.82813, 4.17338, 4.6788, 0.385031, 3.8284, 7.13117, 2.88078, 6.08508, 5.1332, 6.57976, 0.665558, 5.37323
0.802987, 2.41479, 1.93587, 6.03519, 1.23286, 3.48781, 1.75743, 7.55539, 7.79452, 7.05596, 2.90742, 3.91285, 6.25852, 7.18316, 4.77629, 3.56939, 0.270898, 3.7908, 5.22031, 5.26472, 5.82334, 4.17596, 4.6659, 0.38494, 3.84594, 7.13074, 2.88718, 6.06631, 5.15187, 6.58701, 0.668655, 5.385
0.79742, 2.39989, 1.91522, 6.02411, 1.22146, 3.49152, 1.76375, 7.54007, 7.80169, 7.05098, 2.91315, 3.91492, 6.25689, 7.20584, 4.78199, 3.58124, 0.251839, 3.79846, 5.21996, 5.26053, 5.81824, 4.17864, 4.65295, 0.38471, 3.86357, 7.13021, 2.89939, 6.04785, 5.17061, 6.59425, 0.671873, 5.39678
0.791878, 2.38527, 1.89121, 6.01298, 1.21168, 3.49458, 1.77008, 7.52461, 7.8088, 7.04597, 2.91885, 3.91699, 6.25512, 7.2284, 4.78786, 3.59325, 0.231197, 3.80661, 5.21971, 5.25632, 5.81284, 4.18142, 4.63995, 0.384335, 3.88132, 7.12962, 2.91489, 6.02957, 5.1894, 6.60149, 0.675228, 5.40858
0.786372, 2.37093, 1.86552, 6.00185, 1.20314, 3.49708, 1.77644, 7.50902, 7.81585, 7.04095, 2.92453, 3.91907, 6.25321, 7.25082, 4.79389, 3.60541, 0.209323, 3.81513, 5.21954, 5.25206, 5.80715, 4.18432, 4.62691, 0.383807, 3.89919, 7.12898, 2.93196, 6.01143, 5.20823, 6.60872, 0.678739, 5.42043
0.780911, 2.3569, 1.83908, 5.99072, 1.1955, 3.4991, 1.78281, 7.49328, 7.82285, 7.03591, 2.93019, 3.92115, 6.25116, 7.27311, 4.80005, 3.61772, 0.186567, 3.82392, 5.21947, 5.24775, 5.80121, 4.18734, 4.61382, 0.383118, 3.91719, 7.12829, 2.94965, 5.9934, 5.22711, 6.61597, 0.682422, 5.43233
0.775499, 2.34316, 1.81235, 5.9796, 1.18844, 3.50073, 1.78919, 7.47739, 7.8298, 7.03086, 2.93584, 3.92324, 6.24897, 7.29527, 4.80631, 3.63015, 0.163233, 3.83289, 5.21949, 5.24338, 5.79505, 4.19051, 4.60069, 0.382261, 3.93533, 7.12757, 2.96749, 5.97545, 5.24603, 6.62325, 0.686294, 5.44429
0.77014, 2.32972, 1.78555, 5.9685, 1.1817, 3.50204, 1.79557, 7.46136, 7.83672, 7.02578, 2.94147, 3.92535, 6.24664, 7.31729, 4.81262, 3.64268, 0.139567, 3.84197, 5.2196, 5.23895, 5.78872, 4.19384, 4.58751, 0.381227, 3.95363, 7.12684, 2.98525, 5.9576, 5.26496, 6.63054, 0.690361, 5.45632
0.764837, 2.31656, 1.75875, 5.95741, 1.1751, 3.5031, 1.80197, 7.44518, 7.84361, 7.02068, 2.94709, 3.92746, 6.24418, 7.33917, 4.81891, 3.65527, 0.115758, 3.8511, 5.21979, 5.23446, 5.78231, 4.19736, 4.57428, 0.380008, 3.97208, 7.1261, 3.00285, 5.93983, 5.28389, 6.63787, 0.694614, 5.46842
0.759589, 2.30369, 1.73203, 5.94635, 1.16849, 3.50395, 1.80836, 7.42885, 7.85047, 7.01555, 2.9527, 3.92959, 6.24159, 7.36092, 4.82509, 3.66788, 0.0919429, 3.86024, 5.22005, 5.22991, 5.77591, 4.20112, 4.561, 0.378596, 3.99069, 7.12537, 3.02027, 5.92215, 5.30282, 6.64524, 0.699005, 5.48058
0.754397, 2.29109, 1.70549, 5.93539, 1.16179, 3.50462, 1.81475, 7.41237, 7.8573, 7.0104, 2.9583, 3.93173, 6.23888, 7.38254, 4.83105, 3.68045, 0.0682181, 3.86936, 5.22038, 5.22531, 5.76965, 4.20516, 4.54767, 0.376982, 4.00948, 7.12467, 3.03751, 5.90454, 5.32173, 6.65265, 0.703423, 5.49274
0.749261, 2.27877, 1.67935, 5.92463, 1.15491, 3.50514, 1.82113, 7.39574, 7.86413, 7.00521, 2.96389, 3.93389, 6.23607, 7.40403, 4.83663, 3.69289, 0.0446494, 3.87845, 5.22075, 5.22065, 5.76369, 4.20953, 4.53429, 0.375158, 4.02844, 7.124, 3.05459, 5.887, 5.34059, 6.66009, 0.707632, 5.50482
0.744179, 2.26669, 1.65401, 5.91425, 1.14781, 3.50553, 1.8275, 7.37895, 7.87095, 6.99999, 2.96948, 3.93607, 6.23316, 7.42541, 4.84165, 3.70512, 0.0212797, 3.88747, 5.22116, 5.21597, 5.75824, 4.21433, 4.52087, 0.373115, 4.04759, 7.12339, 3.07154, 5.86953, 5.35939, 6.66757, 0.711191, 5.51662
0.739152, 2.25487, 1.63024, 5.90458, 1.14048, 3.5058, 1.83385, 7.362, 7.87776, 6.99474, 2.97507, 3.93826, 6.23017, 7.44669, 4.8459, 3.71702, 7.99814, 3.89644, 5.22159, 5.21128, 5.75352, 4.21961, 4.5074, 0.370846, 4.06693, 7.12283, 3.08838, 5.85212, 5.37811, 6.67508, 0.713323, 5.52783
0.734176, 2.24329, 1.60922, 5.89611, 1.13289, 3.50597, 1.84018, 7.3449, 7.88458, 6.98944, 2.98065, 3.94048, 6.22711, 7.46787, 4.84917, 3.72848, 7.97523, 3.90534, 5.22199, 5.20662, 5.74977, 4.22545, 4.49389, 0.368342, 4.08647, 7.12235, 3.10512, 5.83477, 5.39673, 6.68262, 0.712812, 5.53797
0.729252, 2.23194, 1.59253, 5.88943, 1.12503, 3.50603, 1.84649, 7.32764, 7.89141, 6.9841, 2.98624, 3.94272, 6.22399, 7.48898, 4.85125, 3.73939, 7.95257, 3.91418, 5.22235, 5.20204, 5.74725, 4.23191, 4.48034, 0.365598, 4.1062, 7.12196, 3.12179, 5.81746, 5.41522, 6.69017, 0.708068, 5.54645
0.724378, 2.22082, 1.5816, 5.88507, 1.11691, 3.506, 1.85278, 7.31022, 7.89826, 6.97871, 2.99184, 3.94499, 6.22084, 7.51002, 4.85198, 3.74968, 7.93016, 3.92294, 5.22262, 5.1976, 5.74615, 4.23899, 4.46676, 0.362605, 4.12613, 7.12166, 3.13839, 5.8002, 5.43357, 6.69773, 0.697645, 5.55276
0.719551, 2.20991, 1.57688, 5.88314, 1.10853, 3.50589, 1.85903, 7.29263, 7.90512, 6.97326, 2.99744, 3.94728, 6.21766, 7.53103, 4.85127, 3.75929, 7.908, 3.93165, 5.22275, 5.19336, 5.7466, 4.24667, 4.45314, 0.359359, 4.14626, 7.12147, 3.15494, 5.78298, 5.45175, 6.70529, 0.681083, 5.5568
0.71477, 2.19922, 1.57749, 5.88325, 1.09989, 3.50569, 1.86525, 7.27487, 7.91202, 6.96775, 3.00304, 3.94961, 6.21448, 7.552, 4.84911, 3.76825, 7.88607, 3.94029, 5.22268, 5.18942, 5.74868, 4.25484, 4.4395, 0.355855, 4.1666, 7.12139, 3.17143, 5.76579, 5.46974, 6.71282, 0.659244, 5.55895
0.710034, 2.18872, 1.58187, 5.8848, 1.091, 3.50541, 1.87143, 7.25693, 7.91895, 6.96217, 3.00866, 3.95197, 6.2113, 7.57297, 4.84561, 3.77661, 7.86438, 3.94887, 5.22236, 5.18587, 5.75233, 4.26334, 4.42583, 0.352089, 4.18714, 7.12143, 3.18788, 5.74863, 5.48752, 6.72033, 0.633701, 5.55985
0.70534, 2.17842, 1.58852, 5.88725, 1.08187, 3.50505, 1.87756, 7.23881, 7.92591, 6.95652, 3.0143, 3.95436, 6.20813, 7.59395, 4.84093, 3.78447, 7.8429, 3.9574, 5.2217, 5.1828, 5.75748, 4.27197, 4.41215, 0.348059, 4.20789, 7.12161, 3.20429, 5.73149, 5.50508, 6.72779, 0.605941, 5.56004
0.700688, 2.16832, 1.59636, 5.89024, 1.07251, 3.50461, 1.88366, 7.22048, 7.93292, 6.95079, 3.01995, 3.95679, 6.20499, 7.61495, 4.83527, 3.79196, 7.82165, 3.96588, 5.22065, 5.18031, 5.76396, 4.2805, 4.39846, 0.343764, 4.22885, 7.12191, 3.22065, 5.71438, 5.52241, 6.7352, 0.577028, 5.55991
0.696075, 2.1584, 1.60476, 5.89355, 1.06292, 3.5041, 1.8897, 7.20194, 7.93997, 6.94496, 3.02562, 3.95927, 6.20188, 7.63598, 4.82887, 3.79919, 7.8006, 3.97432, 5.21913, 5.17848, 5.77164, 4.28874, 4.38476, 0.339205, 4.25001, 7.12235, 3.23698, 5.69727, 5.53948, 6.74256, 0.547614, 5.55969
0.691501, 2.14865, 1.61333, 5.89708, 1.05312, 3.50351, 1.89569, 7.18318, 7.94707, 6.93903, 3.03131, 3.96178, 6.19879, 7.65706, 4.82192, 3.8063, 7.77975, 3.98271, 5.21709, 5.17736, 5.78035, 4.29651, 4.37107, 0.334385, 4.27138, 7.12292, 3.25326, 5.68017, 5.5563, 6.74984, 0.518062, 5.55949
0.686963, 2.13909, 1.62189, 5.90079, 1.04311, 3.50285, 1.90163, 7.16418, 7.95422, 6.93299, 3.03703, 3.96435, 6.19573, 7.67818, 4.81461, 3.81337, 7.75908, 3.99108, 5.2145, 5.17697, 5.78994, 4.30368, 4.35739, 0.329307, 4.29296, 7.12363, 3.26952, 5.66308, 5.57286, 6.75706, 0.48856, 5.5594
0.68246, 2.12969, 1.63036, 5.90464, 1.0329, 3.50213, 1.90751, 7.14495, 7.96143, 6.92684, 3.04279, 3.96696, 6.19269, 7.69934, 4.80709, 3.82049, 7.7386, 3.99942, 5.21136, 5.17729, 5.80027, 4.31018, 4.34373, 0.323978, 4.31474, 7.12447, 3.28574, 5.64598, 5.58915, 6.76423, 0.459195, 5.55943
0.67799, 2.12045, 1.63869, 5.90866, 1.02251, 3.50133, 1.91332, 7.12546, 7.9687, 6.92055, 3.04857, 3.96963, 6.18966, 7.72054, 4.79949, 3.82773, 7.71828, 4.00774, 5.20767, 5.17826, 5.8112, 4.31601, 4.33009, 0.318403, 4.33673, 7.12544, 3.30192, 5.62887, 5.60519, 6.77133, 0.429997, 5.55961
0.673553, 2.11138, 1.64688, 5.91283, 1.01193, 3.50046, 1.91907, 7.10571, 7.97603, 6.91412, 3.0544, 3.97236, 6.18664, 7.74177, 4.79188, 3.83513, 7.69812, 4.01604, 5.20346, 5.17981, 5.8226, 4.32119, 4.31649, 0.312592, 4.35892, 7.12653, 3.31808, 5.61174, 5.62097, 6.7784, 0.400969, 5.55994
0.669147, 2.10246, 1.65495, 5.91717, 1.00117, 3.49952, 1.92476, 7.08572, 7.98342, 6.90754, 3.06027, 3.97515, 6.18361, 7.76301, 4.78436, 3.84274, 7.67812, 4.02433, 5.19881, 5.18183, 5.83434, 4.32579, 4.30291, 0.306553, 4.38133, 7.12773, 3.33422, 5.59459, 5.6365, 6.78544, 0.372099, 5.56043
0.66477, 2.0937, 1.6629, 5.92165, 0.990252, 3.49851, 1.93039, 7.06549, 7.99087, 6.90079, 3.06619, 3.978, 6.18056, 7.78426, 4.77696, 3.85057, 7.65825, 4.03262, 5.19375, 5.18422, 5.84631, 4.32988, 4.28938, 0.300296, 4.40394, 7.12904, 3.35033, 5.57741, 5.65178, 6.79248, 0.343368, 5.56108
0.660421, 2.08508, 1.67074, 5.92627, 0.979171, 3.49744, 1.93596, 7.04506, 7.99838, 6.89388, 3.07216, 3.98093, 6.17747, 7.80548, 4.76972, 3.85865, 7.63852, 4.0409, 5.18838, 5.18686, 5.85841, 4.33356, 4.2759, 0.293829, 4.42676, 7.13045, 3.36642, 5.5602, 5.66683, 6.79953, 0.314755, 5.56189
0.656099, 2.07661, 1.67849, 5.93095, 0.967936, 3.4963, 1.94149, 7.02449, 0.00596139, 6.88677, 3.07818, 3.98393, 6.17435, 7.82666, 4.76266, 3.86699, 7.61891, 4.04919, 5.18274, 5.18965, 5.87055, 4.33692, 4.26247, 0.287162, 4.4498, 7.13196, 3.38249, 5.54294, 5.68164, 6.80661, 0.28624, 5.56287
0.651803, 2.06828, 1.68612, 5.93559, 0.956555, 3.49509, 1.94701, 7.0039, 0.0136021, 6.87947, 3.08427, 3.98702, 6.17116, 7.84777, 4.7558, 3.8756, 7.59942, 4.05749, 5.17691, 5.1925, 5.88264, 4.34004, 4.24909, 0.2803, 4.47304, 7.13356, 3.39854, 5.52563, 5.69623, 6.81376, 0.257807, 5.56401
0.647532, 2.06009, 1.69361, 5.94005, 0.945032, 3.49382, 1.95255, 6.98344, 0.0213036, 6.87197, 3.09043, 3.99019, 6.16791, 7.8688, 4.74915, 3.88448, 7.58003, 4.06581, 5.17092, 5.19533, 5.89463, 4.34298, 4.23578, 0.273252, 4.49651, 7.13524, 3.41459, 5.50825, 5.7106, 6.82099, 0.229439, 5.56531
0.643284, 2.05204, 1.70091, 5.94405, 0.933375, 3.49248, 1.95818, 6.96339, 0.0290635, 6.86425, 3.09666, 3.99346, 6.16457, 7.88972, 4.7427, 3.89363, 7.56073, 4.07414, 5.16484, 5.19808, 5.90646, 4.34582, 4.22253, 0.266019, 4.52018, 7.13701, 3.43063, 5.49081, 5.72476, 6.82832, 0.201123, 5.56679
0.639058, 2.04412, 1.70794, 5.94724, 0.921588, 3.49108, 1.964, 6.9441, 0.0368788, 6.8563, 3.10297, 3.99683, 6.16116, 7.91051, 4.73647, 3.90306, 7.54151, 4.0825, 5.1587, 5.20069, 5.9181, 4.3486, 4.20935, 0.258605, 4.54407, 7.13887, 3.44667, 5.47328, 5.73871, 6.83577, 0.172848, 5.56844
0.634854, 2.03633, 1.71456, 5.9491, 0.909676, 3.48961, 1.97013, 6.9261, 0.0447459, 6.84812, 3.10937, 4.00031, 6.15765, 7.93116, 4.73043, 3.91278, 7.52236, 4.0909, 5.15252, 5.20312, 5.92953, 4.35135, 4.19624, 0.251009, 4.56816, 7.14081, 3.4627, 5.45567, 5.75246, 6.84337, 0.144607, 5.57025
0.63067, 2.02867, 1.72063, 5.94902, 0.897645, 3.48808, 1.97675, 6.91001, 0.0526602, 6.8397, 3.11586, 4.0039, 6.15404, 7.95163, 4.7246, 3.92278, 7.50327, 4.09933, 5.14632, 5.20533, 5.94072, 4.35412, 4.18322, 0.243228, 4.59246, 7.14286, 3.47874, 5.43795, 5.76602, 6.85113, 0.116393, 5.57225
0.626505, 2.02114, 1.72596, 5.94636, 0.8855, 3.48648, 1.98405, 6.89647, 0.0606168, 6.83103, 3.12246, 4.00762, 6.15032, 7.97193, 4.71895, 3.93306, 7.48423, 4.10781, 5.14013, 5.2073, 5.95167, 4.35693, 4.17028, 0.235261, 4.61694, 7.145, 3.4948, 5.42013, 5.77939, 6.85907, 0.0882021, 5.57441
0.622359, 2.01372, 1.7304, 5.94058, 0.873244, 3.48482, 1.99217, 6.88601, 0.0686099, 6.82212, 3.12916, 4.01147, 6.1465, 7.99202, 4.71349, 3.94363, 7.46522, 4.11634, 5.13396, 5.20901, 5.96237, 4.35979, 4.15745, 0.227101, 4.6416, 7.14727, 3.51086, 5.40218, 5.7926, 6.86719, 0.0600321, 5.57674
0.61823, 2.00643, 1.73389, 5.9315, 0.860883, 3.48309, 2.00118, 6.87883, 0.0766337, 6.81296, 3.13598, 4.01547, 6.14256, 0.0119062, 4.70819, 3.95448, 7.44622, 4.12492, 5.1278, 5.21044, 5.97283, 4.36273, 4.14471, 0.218745, 4.6664, 7.14966, 3.52695, 5.38409, 5.80565, 6.87551, 0.0318821, 5.57924
0.614118, 1.99926, 1.73646, 5.91932, 0.848421, 3.4813, 2.01105, 6.87474, 0.0846816, 6.80355, 3.14293, 4.01961, 6.13852, 0.0315634, 4.70306, 3.96563, 7.42722, 4.13357, 5.12166, 5.21156, 5.98306, 4.36574, 4.1321, 0.210187, 4.69134, 7.15219, 3.54307, 5.36585, 5.81857, 6.88403, 0.00375177, 5.5819
0.610021, 1.99221, 1.73825, 5.90455, 0.835863, 3.47944, 2.02165, 6.87321, 0.0927472, 6.79389, 3.15001, 4.02392, 6.13435, 0.0509843, 4.69808, 3.97708, 7.40821, 4.14229, 5.11554, 5.21238, 5.99307, 4.36884, 4.1196, 0.201424, 4.71635, 7.15488, 3.55922, 5.34744, 5.83138, 6.89275, 7.97564, 5.58471
0.605939, 1.98527, 1.73945, 5.88784, 0.823211, 3.47753, 2.03281, 6.87359, 0.100824, 6.78399, 3.15724, 4.0284, 6.13008, 0.0701587, 4.69323, 3.98883, 7.38916, 4.15108, 5.10943, 5.21289, 6.00287, 4.37203, 4.10724, 0.192454, 4.74141, 7.15774, 3.57542, 5.32886, 5.84414, 6.90168, 7.94755, 5.58767
0.601871, 1.97845, 1.74023, 5.86982, 0.81047, 3.47555, 2.04433, 6.87527, 0.108906, 6.77385, 3.16462, 4.03307, 6.12568, 0.0890778, 4.68852, 4.00089, 7.37006, 4.15996, 5.10333, 5.21306, 6.01248, 4.37531, 4.09503, 0.183274, 4.76644, 7.16078, 3.59166, 5.31008, 5.85689, 6.9108, 7.91949, 5.59075
0.597817, 1.97174, 1.74073, 5.851, 0.797644, 3.4735, 2.05609, 6.87774, 0.116987, 6.76348, 3.17217, 4.03793, 6.12117, 0.107733, 4.68391, 4.01326, 7.35089, 4.16893, 5.09723, 5.21291, 6.02193, 4.37868, 4.08296, 0.173886, 4.79137, 7.16404, 3.60797, 5.29108, 5.8697, 6.92012, 7.89144, 5.59396
0.593774, 1.96514, 1.74107, 5.83175, 0.784736, 3.4714, 2.06796, 6.88062, 0.125062, 6.7529, 3.1799, 4.043, 6.11655, 0.126118, 4.67941, 4.02595, 7.33162, 4.178, 5.09112, 5.21242, 6.03123, 4.38215, 4.07104, 0.164291, 4.8161, 7.16753, 3.62434, 5.27186, 5.88266, 6.9296, 7.86342, 5.59727
0.589743, 1.95865, 1.74134, 5.81234, 0.77175, 3.46923, 2.07987, 6.88366, 0.133125, 6.7421, 3.18781, 4.04828, 6.11181, 0.144224, 4.67498, 4.03896, 7.31224, 4.18718, 5.08499, 5.21159, 6.04041, 4.38572, 4.05929, 0.154494, 4.84053, 7.17127, 3.6408, 5.25239, 5.89588, 6.93924, 7.83543, 5.60068
0.585723, 1.95226, 1.74157, 5.79293, 0.75869, 3.46699, 2.09176, 6.88669, 0.141174, 6.7311, 3.19593, 4.05379, 6.10695, 0.162047, 4.67063, 4.05231, 7.29273, 4.19646, 5.07882, 5.21042, 6.04948, 4.38937, 4.04771, 0.144498, 4.86452, 7.1753, 3.65736, 5.23266, 5.90948, 6.949, 7.80746, 5.60417
0.581713, 1.94599, 1.74182, 5.77363, 0.745558, 3.4647, 2.10361, 6.88959, 0.149203, 6.71991, 3.20427, 4.05953, 6.10198, 0.179579, 4.66631, 4.06598, 7.27309, 4.20587, 5.0726, 5.20892, 6.05847, 4.39311, 4.03629, 0.134312, 4.88793, 7.17964, 3.67403, 5.21266, 5.92362, 6.95887, 7.7795, 5.60772
0.577712, 1.93982, 1.7421, 5.7545, 0.732359, 3.46234, 2.1154, 6.89232, 0.157208, 6.70853, 3.21283, 4.0655, 6.0969, 0.196816, 4.66202, 4.08, 7.2533, 4.2154, 5.06632, 5.20708, 6.06737, 4.39695, 4.02505, 0.123942, 4.91058, 7.18432, 3.69084, 5.19236, 5.93844, 6.96881, 7.75158, 5.61132
0.573719, 1.93375, 1.74242, 5.73558, 0.719094, 3.45992, 2.12711, 6.89484, 0.165186, 6.69698, 3.22162, 4.07171, 6.09171, 0.213752, 4.65772, 4.09435, 7.23339, 4.22506, 5.05996, 5.20493, 6.07618, 4.40087, 4.01398, 0.113395, 4.93234, 7.18937, 3.70781, 5.17177, 5.9541, 6.97878, 7.72367, 5.61496
0.569735, 1.92778, 1.74279, 5.71688, 0.705768, 3.45743, 2.13873, 6.89712, 0.173132, 6.68525, 3.23065, 4.07813, 6.08641, 0.230382, 4.65339, 4.10902, 7.2134, 4.23484, 5.05353, 5.20247, 6.08486, 4.4049, 4.00307, 0.102681, 4.95303, 7.19481, 3.72497, 5.15089, 5.97076, 6.98877, 7.69578, 5.61864
0.565757, 1.92192, 1.74322, 5.69841, 0.692383, 3.45488, 2.15027, 6.89918, 0.18104, 6.67334, 3.23991, 4.08475, 6.081, 0.246701, 4.64898, 4.124, 7.1934, 4.24473, 5.04702, 5.19975, 6.09333, 4.40904, 3.99234, 0.0918057, 4.97257, 7.20066, 3.74235, 5.12972, 5.98851, 6.99876, 7.66792, 5.62235
0.561786, 1.91616, 1.74369, 5.68017, 0.678943, 3.45227, 2.16173, 6.90101, 0.188903, 6.66127, 3.24941, 4.09153, 6.07548, 0.262705, 4.64445, 4.13925, 7.17355, 4.25473, 5.04042, 5.1968, 6.10145, 4.4133, 3.98177, 0.0807786, 4.99089, 7.20693, 3.76002, 5.10829, 6.00743, 7.00874, 7.64008, 5.62607
0.55782, 1.9105, 1.74422, 5.66214, 0.665449, 3.4496, 2.17311, 6.90262, 0.196715, 6.64902, 3.25911, 4.09839, 6.06987, 0.27839, 4.63973, 4.15472, 7.1541, 4.26479, 5.03375, 5.1937, 6.10898, 4.41774, 3.97137, 0.0696067, 5.00799, 7.2136, 3.77801, 5.08667, 6.0275, 7.0187, 7.61226, 5.62981
0.55386, 1.90493, 1.7448, 5.64433, 0.651904, 3.44686, 2.18441, 6.90403, 0.204467, 6.63659, 3.26898, 4.10524, 6.06415, 0.293753, 4.63478, 4.1703, 7.13545, 4.27486, 5.02705, 5.19055, 6.11551, 4.42241, 3.96113, 0.0582969, 5.02392, 7.22067, 3.79642, 5.06493, 6.04868, 7.02867, 7.58448, 5.63357
0.549904, 1.89947, 1.74543, 5.6267, 0.638311, 3.44406, 2.19565, 6.90524, 0.212148, 6.62398, 3.27894, 4.11194, 6.05835, 0.30879, 4.62952, 4.18587, 7.11817, 4.28488, 5.02036, 5.18748, 6.1205, 4.42738, 3.95106, 0.0468559, 5.03879, 7.22811, 3.81532, 5.04324, 6.07084, 7.03867, 7.55672, 5.63734
0.545952, 1.8941, 1.7461, 5.60927, 0.624672, 3.44119, 2.20681, 6.90626, 0.219749, 6.61119, 3.28888, 4.11829, 6.05245, 0.323499, 4.62388, 4.20119, 7.10301, 4.29473, 5.01377, 5.18468, 6.12317, 4.43276, 3.94114, 0.0352898, 5.05276, 7.23588, 3.83479, 5.02181, 6.09386, 7.04873, 7.52901, 5.64112
0.542002, 1.88883, 1.74681, 5.59201, 0.610989, 3.43826, 2.21791, 6.90712, 0.227259, 6.59821, 3.29865, 4.12405, 6.04646, 0.337877, 4.61784, 4.21594, 7.09083, 4.30431, 5.00739, 5.18239, 6.1227, 4.43868, 3.93137, 0.0236042, 5.06598, 7.24395, 3.85491, 5.00099, 6.11756, 7.05887, 7.50134, 5.64491
0.538056, 1.88365, 1.74755, 5.57491, 0.597264, 3.43527, 2.22896, 6.90782, 0.234667, 6.58504, 3.30805, 4.12891, 6.04039, 0.351923, 4.61146, 4.2296, 7.08233, 4.31354, 5.00139, 5.18092, 6.11837, 4.44522, 3.92176, 0.0118044, 5.07861, 7.25229, 3.87562, 4.98128, 6.14179, 7.06912, 7.47373, 5.6487
0.534111, 1.87857, 1.74833, 5.55796, 0.583496, 3.43222, 2.23995, 6.90837, 0.241962, 6.57167, 3.31685, 4.13257, 6.03425, 0.365635, 4.60502, 4.24143, 7.07782, 4.32238, 4.99598, 5.1806, 6.10986, 4.45241, 3.9123, 7.9999, 5.09081, 7.26087, 3.8967, 4.96341, 6.16638, 7.07951, 7.44617, 5.65249
0.530167, 1.87358, 1.74914, 5.54115, 0.569687, 3.42911, 2.2509, 6.90879, 0.249135, 6.55812, 3.32483, 4.13474, 6.02803, 0.379011, 4.59915, 4.25029, 7.07706, 4.33088, 4.99142, 5.18176, 6.09744, 4.46023, 3.90298, 7.98788, 5.10271, 7.26967, 3.91749, 4.94845, 6.19121, 7.09005, 7.41867, 5.65628
0.526224, 1.86869, 1.74997, 5.52448, 0.555837, 3.42593, 2.2618, 6.90908, 0.256176, 6.54437, 3.33179, 4.13525, 6.02173, 0.392053, 4.59503, 4.25467, 7.07933, 4.33916, 4.98795, 5.18464, 6.08178, 4.46858, 3.8938, 7.97577, 5.11442, 7.27867, 3.93673, 4.93784, 6.21617, 7.10076, 7.39125, 5.66005
0.522281, 1.86388, 1.75083, 5.50793, 0.541945, 3.4227, 2.27267, 6.90927, 0.26308, 6.53043, 3.33769, 4.13406, 6.01537, 0.404758, 4.59421, 4.25285, 7.08381, 4.34733, 4.9858, 5.18934, 6.06372, 4.47734, 3.88476, 7.96356, 5.12605, 7.28785, 3.95273, 4.93326, 6.24115, 7.11164, 7.3639, 5.6638
0.518338, 1.85918, 1.75171, 5.4915, 0.528011, 3.41941, 2.2835, 6.90934, 0.269839, 6.51631, 3.34259, 4.1313, 6.00895, 0.417126, 4.59783, 4.24382, 7.08972, 4.3555, 4.9851, 5.19571, 6.04402, 4.48641, 3.87586, 7.95126, 5.13766, 7.2972, 3.96417, 4.93571, 6.26608, 7.12271, 7.33663, 5.66752
0.514393, 1.85456, 1.75261, 5.47518, 0.514034, 3.41607, 2.29431, 6.90932, 0.276451, 6.50201, 3.34668, 4.1272, 6.00246, 0.429158, 4.60572, 4.22816, 7.09645, 4.36376, 4.98585, 5.20343, 6.02325, 4.49572, 3.86708, 7.93887, 5.14932, 7.30671, 3.97104, 4.94471, 6.29091, 7.13396, 7.30944, 5.67119
0.510446, 1.85003, 1.75352, 5.45895, 0.500014, 3.41267, 2.30509, 6.90922, 0.282913, 6.48753, 3.35018, 4.12207, 5.99592, 0.440853, 4.61664, 4.20777, 7.1036, 4.37217, 4.988, 5.21209, 6.00183, 4.50522, 3.85843, 7.9264, 5.16108, 7.31638, 3.97441, 4.95846, 6.31559, 7.14539, 7.28233, 5.6748
0.506497, 1.8456, 1.75445, 5.44283, 0.48595, 3.40922, 2.31585, 6.90903, 0.289224, 6.4729, 3.35334, 4.1162, 5.98932, 0.45221, 4.62928, 4.18465, 7.1109, 4.38076, 4.99144, 5.2213, 5.97999, 4.51487, 3.8499, 7.91385, 5.17297, 7.32619, 3.97549, 4.97506, 6.34008, 7.15699, 7.25531, 5.67835
0.502545, 1.84125, 1.75539, 5.42679, 0.47184, 3.40573, 2.3266, 6.90877, 0.295386, 6.45811, 3.35637, 4.10983, 5.98266, 0.463229, 4.64272, 4.16029, 7.11819, 4.38955, 4.99603, 5.23077, 5.9579, 4.52464, 3.84148, 7.90123, 5.18502, 7.33616, 3.97513, 4.99308, 6.36436, 7.16876, 7.22838, 5.68181
0.49859, 1.837, 1.75634, 5.41083, 0.457685, 3.40219, 2.33733, 6.90845, 0.301402, 6.44317, 3.35941, 4.10318, 5.97595, 0.473911, 4.65645, 4.13558, 7.12536, 4.39856, 5.00164, 5.2403, 5.93565, 4.53451, 3.83317, 7.88852, 5.19727, 7.34628, 3.97381, 5.01163, 6.3884, 7.1807, 7.20154, 5.68518
0.49463, 1.83283, 1.7573, 5.39496, 0.443483, 3.3986, 2.34807, 6.90807, 0.307275, 6.4281, 3.36257, 4.09641, 5.96918, 0.484254, 4.67025, 4.111, 7.13237, 4.40779, 5.00812, 5.24976, 5.9133, 4.54445, 3.82496, 7.87575, 5.20971, 7.35655, 3.9718, 5.03023, 6.4122, 7.19279, 7.17478, 5.68845
